891132174	20191205	201912	2019	2019.9178	IGOEUREEC	THE EU	EUR	EEC				IGO			UKR	UKRAINIAN	UKR								0	090	090	09	2	-2.0	2	1	2	1.32450331125828	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205231500	https://www.plenglish.com/index.php?o=rn&id=49656&SEO=russia-and-eu-discuss-mutual-relations
891132175	20191205	201912	2019	2019.9178	IGOUNO	UN SECURITY COUNCIL		UNO				IGO													0	030	030	03	1	4.0	10	1	10	-7.34843845682792	4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	0								4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	20191205231500	http://sn4hr.org/blog/2019/12/05/54543/
891132176	20191205	201912	2019	2019.9178	IGOUNO	THE UN		UNO				IGO			TUR	TURKEY	TUR								1	057	057	05	1	8.0	10	1	10	-9.00900900900901	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205231500	http://www.financialmirror.com/2019/12/04/turkey-libya-delimitation-deal-unhelpful-and-provocative-says-us/
891132177	20191205	201912	2019	2019.9178	IGOWAFWAS	ECONOMIC COMMUNITY OF WEST AFRICAN STATES	WAF	WAS				IGO			IGOWAFBUSWAS	ECOWAS	WAF	WAS				IGO	BUS		0	120	120	12	3	-4.0	10	1	10	1.71428571428571	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20191205231500	https://www.legit.ng/1279231-obasanjo-affirms-support-fg-border-closure-warns-benin-republic.html
891132178	20191205	201912	2019	2019.9178	IGOWSTNAT	NATO	WST	NAT				IGO			BEL	BRUSSELS	BEL								0	017	017	01	1	0.0	8	1	8	0	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20191205231500	https://news.yahoo.com/nato-finally-talking-china-3-202315607.html
891132179	20191205	201912	2019	2019.9178	IGOWSTNAT	NATO	WST	NAT				IGO			BEL	BRUSSELS	BEL								0	017	017	01	1	0.0	2	1	2	0	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20191205231500	https://news.yahoo.com/nato-finally-talking-china-3-202315607.html
891132180	20191205	201912	2019	2019.9178	IGOWSTNAT	NATO	WST	NAT				IGO			GBR	UNITED KINGDOM	GBR								1	017	017	01	1	0.0	2	1	2	0	1	Czech Republic	EZ	EZ		49.75	15	EZ	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205231500	https://news.yahoo.com/nato-finally-talking-china-3-202315607.html
891132181	20191205	201912	2019	2019.9178	IGOWSTNAT	NATO	WST	NAT				IGO			GBR	UNITED KINGDOM	GBR								1	017	017	01	1	0.0	2	1	2	0	1	Spain	SP	SP		40	-4	SP	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Czech Republic	EZ	EZ		49.75	15	EZ	20191205231500	https://news.yahoo.com/nato-finally-talking-china-3-202315607.html
891132182	20191205	201912	2019	2019.9178	IGOWSTNAT	NATO	WST	NAT				IGO			GBR	LONDON	GBR								1	042	042	04	1	1.9	3	1	3	0	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205231500	https://news.yahoo.com/nato-finally-talking-china-3-202315607.html
891132183	20191205	201912	2019	2019.9178	IGOWSTNAT	NATO	WST	NAT				IGO			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	0	1	Czech Republic	EZ	EZ		49.75	15	EZ	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205231500	https://news.yahoo.com/nato-finally-talking-china-3-202315607.html
891132184	20191205	201912	2019	2019.9178	IGOWSTNAT	NATO	WST	NAT				IGO			GBR	LONDON	GBR								1	042	042	04	1	1.9	2	1	2	0	1	Spain	SP	SP		40	-4	SP	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Spain	SP	SP		40	-4	SP	20191205231500	https://news.yahoo.com/nato-finally-talking-china-3-202315607.html
891132185	20191205	201912	2019	2019.9178	IGOWSTNAT	NATO	WST	NAT				IGO			GBR	BRITAIN	GBR								1	046	046	04	1	7.0	1	1	1	0	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205231500	https://news.yahoo.com/nato-finally-talking-china-3-202315607.html
891132186	20191205	201912	2019	2019.9178	IND	ASSAM	IND																		1	141	141	14	3	-6.5	6	1	6	-3.79008746355685	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20191205231500	https://www.thehindu.com/news/national/protests-across-assam-over-cab/article30199978.ece
891132187	20191205	201912	2019	2019.9178	IND	ASSAM	IND																		1	141	141	14	3	-6.5	4	1	4	-3.79008746355685	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20191205231500	https://www.thehindu.com/news/national/protests-across-assam-over-cab/article30199978.ece
891132188	20191205	201912	2019	2019.9178	IND	ASSAM	IND								OPP	ACTIVIST						OPP			0	120	120	12	3	-4.0	4	1	4	-3.79008746355685	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20191205231500	https://www.thehindu.com/news/national/protests-across-assam-over-cab/article30199978.ece
891132189	20191205	201912	2019	2019.9178	IRL	WATERFORD	IRL																		1	016	016	01	1	-2.0	10	1	10	-5.85585585585586	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20191205231500	http://www.jamaicaobserver.com/latestnews/Waterford_Division_Caretaker_refutes_claims_of_involvement_in_shooting_of_Sicka_Rhymes?profile=1228
891132190	20191205	201912	2019	2019.9178	IRL	IRISH	IRL																		1	111	111	11	3	-2.0	10	1	10	1.93798449612403	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20191205231500	https://www.irishexaminer.com/breakingnews/business/irish-apple-reseller-compu-b-buys-rival-uk-firm-968778.html
891132191	20191205	201912	2019	2019.9178	IRL	WATERFORD	IRL																		1	193	193	19	4	-10.0	10	1	10	-5.85585585585586	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20191205231500	http://www.jamaicaobserver.com/latestnews/Waterford_Division_Caretaker_refutes_claims_of_involvement_in_shooting_of_Sicka_Rhymes?profile=1228
891132192	20191205	201912	2019	2019.9178	IRL	WATERFORD	IRL								BUS	CARGO VESSEL						BUS			1	043	043	04	1	2.8	10	1	10	-3.87096774193548	0								0								0								20191205231500	https://www.thejournal.ie/eight-migrants-cargo-ship-waterford-deported-4920448-Dec2019/
891132193	20191205	201912	2019	2019.9178	IRL	IRELAND	IRL								CVL	POPULATION						CVL			0	043	043	04	1	2.8	10	1	10	-3.02267002518892	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205231500	https://www.ancient-origins.net/news-history-archaeology/viking-migrants-0012954
891132194	20191205	201912	2019	2019.9178	IRL	IRISH	IRL								IRLCVL	IRELAND	IRL					CVL			1	120	120	12	3	-4.0	4	1	4	-3.02267002518892	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205231500	https://www.ancient-origins.net/news-history-archaeology/viking-migrants-0012954
891132195	20191205	201912	2019	2019.9178	IRL	IRELAND	IRL								LEG	PARLIAMENT						LEG			0	051	051	05	1	3.4	3	1	3	-2.67639902676399	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205231500	https://www.heraldscotland.com/news/18083523.boris-johnson-calls-jeremy-corbyn-drop-plan-fiddle-second-eu-referendum-including-2m-eu-voters/
891132196	20191205	201912	2019	2019.9178	IRL	IRELAND	IRL								MED	BLOG						MED			0	130	130	13	3	-4.4	2	1	2	-2.67639902676399	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205231500	https://www.heraldscotland.com/news/18083523.boris-johnson-calls-jeremy-corbyn-drop-plan-fiddle-second-eu-referendum-including-2m-eu-voters/
891132197	20191205	201912	2019	2019.9178	IRLCVL	IRISH	IRL					CVL													1	120	120	12	3	-4.0	6	1	6	-3.02267002518892	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205231500	https://www.ancient-origins.net/news-history-archaeology/viking-migrants-0012954
891132198	20191205	201912	2019	2019.9178	IRLCVL	WATERFORD	IRL					CVL			IRL	WATERFORD	IRL								1	190	190	19	4	-10.0	6	1	6	-5.85585585585586	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20191205231500	http://www.jamaicaobserver.com/latestnews/Waterford_Division_Caretaker_refutes_claims_of_involvement_in_shooting_of_Sicka_Rhymes?profile=1228
891132199	20191205	201912	2019	2019.9178	IRN	IRAN	IRN																		1	061	061	06	2	6.4	5	1	5	-0.396825396825396	4	Mahabad, Az¯arbayjan-e Gharbi, Iran	IR	IR01	41018	36.7499	45.7229	10078201	0								4	Mahabad, Az¯arbayjan-e Gharbi, Iran	IR	IR01	41018	36.7499	45.7229	10078201	20191205231500	https://www.chemicals-technology.com/news/newsiran-to-commence-production-at-four-petrochemical-plants-4218274/
891132200	20191205	201912	2019	2019.9178	IRNEDU	IRAN	IRN					EDU			IRN	IRAN	IRN								1	042	042	04	1	1.9	2	1	2	-3.10734463276837	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20191205231500	https://www.cityonahillpress.com/2019/12/05/isu-shows-solidarity-with-iran-protests/
891132201	20191205	201912	2019	2019.9178	IRNEDU	IRAN	IRN					EDU			IRN	IRAN	IRN								1	141	141	14	3	-6.5	2	1	2	-3.10734463276837	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20191205231500	https://www.cityonahillpress.com/2019/12/05/isu-shows-solidarity-with-iran-protests/
891132202	20191205	201912	2019	2019.9178	ISR	ISRAEL	ISR																		0	010	010	01	1	0.0	4	1	4	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	0								4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132203	20191205	201912	2019	2019.9178	ISR	ISRAEL	ISR																		0	011	011	01	1	-0.1	2	1	2	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	0								4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132204	20191205	201912	2019	2019.9178	ISR	ISRAEL	ISR																		1	042	042	04	1	1.9	1	1	1	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	0								4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132205	20191205	201912	2019	2019.9178	ISR	ISRAEL	ISR								ISRMIL	ISRAEL	ISR					MIL			0	011	011	01	1	-0.1	2	1	2	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132206	20191205	201912	2019	2019.9178	ISR	ISRAELI	ISR								JEWCVL	JEWISH				JEW		CVL			1	112	112	11	3	-2.0	2	1	2	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132207	20191205	201912	2019	2019.9178	ISR	ISRAEL	ISR								PSE	PALESTINIAN	PSE								0	040	040	04	1	1.0	2	1	2	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132208	20191205	201912	2019	2019.9178	ISR	ISRAEL	ISR								dru	DRUZE			dru						1	042	042	04	1	1.9	1	1	1	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132209	20191205	201912	2019	2019.9178	ISRELI	ISRAEL	ISR					ELI													1	042	042	04	1	1.9	1	1	1	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	0								4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132210	20191205	201912	2019	2019.9178	ISRELI	ISRAEL	ISR					ELI			dru	DRUZE			dru						1	042	042	04	1	1.9	1	1	1	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132211	20191205	201912	2019	2019.9178	ISRGOV	ISRAEL	ISR					GOV			PSE	PALESTINIAN	PSE								0	040	040	04	1	1.0	1	1	1	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132212	20191205	201912	2019	2019.9178	ISRMIL	ISRAELI	ISR					MIL													0	011	011	01	1	-0.1	6	1	6	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	0								4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132213	20191205	201912	2019	2019.9178	ISRMIL	ISRAELI	ISR					MIL			ISR	ISRAELI	ISR								1	112	112	11	3	-2.0	5	1	5	-0.88495575221239	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	4	Mughar, Ha?afon, Israel	IS	IS03	18314	32.8898	35.407	-780538	20191205231500	https://www.al-monitor.com/pulse/originals/2019/12/palestinian-relations-israel-druze-community-army.html
891132214	20191205	201912	2019	2019.9178	ITA	MILAN	ITA																		0	051	051	05	1	3.4	3	1	3	4.3424317617866	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	0								4	Lefkara, Larnaca, Cyprus	CY	CY03	14808	34.8667	33.3042	-2738665	20191205231500	http://www.financialmirror.com/2019/11/29/the-story-behind-leonardos-salvator-mundi-painting/
891132215	20191205	201912	2019	2019.9178	ITA	MILAN	ITA																		0	051	051	05	1	3.4	1	1	1	4.3424317617866	4	Lefkara, Larnaca, Cyprus	CY	CY03	14808	34.8667	33.3042	-2738665	0								4	Lefkara, Larnaca, Cyprus	CY	CY03	14808	34.8667	33.3042	-2738665	20191205231500	http://www.financialmirror.com/2019/11/29/the-story-behind-leonardos-salvator-mundi-painting/
891132216	20191205	201912	2019	2019.9178	ITA	ROMA	ITA								LAB	WORKER						LAB			1	022	022	02	1	3.2	5	1	4	2.64026402640264	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205231500	https://www.plenglish.com/index.php?o=rn&id=49649&SEO=mexican-government-seeks-social-security-for-female-domestic-workers
891132217	20191205	201912	2019	2019.9178	ITA	ROMA	ITA								LAB	WORKER						LAB			1	022	022	02	1	3.2	3	1	3	2.64026402640264	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20191205231500	https://www.plenglish.com/index.php?o=rn&id=49649&SEO=mexican-government-seeks-social-security-for-female-domestic-workers
891132218	20191205	201912	2019	2019.9178	ITA	ROMA	ITA								LAB	WORKER						LAB			1	051	051	05	1	3.4	8	1	4	2.64026402640264	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205231500	https://www.plenglish.com/index.php?o=rn&id=49649&SEO=mexican-government-seeks-social-security-for-female-domestic-workers
891132219	20191205	201912	2019	2019.9178	ITA	ROME	ITA								REL	BISHOP									1	040	040	04	1	1.0	2	1	2	0	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205231500	http://www.wbrz.com/news/baton-rouge-bishop-among-la-clergy-to-meet-with-pope-francis-in-rome-this-week
891132220	20191205	201912	2019	2019.9178	ITA	ITALY	ITA								USAREL	UNITED STATES	USA								1	040	040	04	1	1.0	6	1	6	0	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20191205231500	http://www.wbrz.com/news/baton-rouge-bishop-among-la-clergy-to-meet-with-pope-francis-in-rome-this-week
891132221	20191205	201912	2019	2019.9178	ITA	ITALY	ITA								USAREL	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	0	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20191205231500	http://www.wbrz.com/news/baton-rouge-bishop-among-la-clergy-to-meet-with-pope-francis-in-rome-this-week
891132222	20191205	201912	2019	2019.9178	JAM	JAMAICA	JAM								IRLCVL	WATERFORD	IRL					CVL			1	190	190	19	4	-10.0	4	1	4	-5.85585585585586	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20191205231500	http://www.jamaicaobserver.com/latestnews/Waterford_Division_Caretaker_refutes_claims_of_involvement_in_shooting_of_Sicka_Rhymes?profile=1228
891132223	20191205	201912	2019	2019.9178	JAM	JAMAICA	JAM								IRLCVL	WATERFORD	IRL					CVL			1	193	193	19	4	-10.0	4	1	4	-5.85585585585586	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20191205231500	http://www.jamaicaobserver.com/latestnews/Waterford_Division_Caretaker_refutes_claims_of_involvement_in_shooting_of_Sicka_Rhymes?profile=1228
891132224	20191205	201912	2019	2019.9178	JAM	JAMAICA	JAM								MED	MEDIA						MED			0	020	020	02	1	3.0	4	1	4	-5.85585585585586	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20191205231500	http://www.jamaicaobserver.com/latestnews/Waterford_Division_Caretaker_refutes_claims_of_involvement_in_shooting_of_Sicka_Rhymes?profile=1228
891132225	20191205	201912	2019	2019.9178	JEW	JEWISH				JEW															1	190	190	19	4	-10.0	7	1	7	-2.40641711229946	1	Poland	PL	PL		52	20	PL	0								1	Poland	PL	PL		52	20	PL	20191205231500	https://www.scoop.co.nz/stories/WO1912/S00033/chancellor-of-germany-visits-the-auschwitz-birkenau-camp.htm
891132226	20191205	201912	2019	2019.9178	JEW	JEWISH				JEW					CVL	RABBLE						CVL			0	010	010	01	1	0.0	3	1	3	-4.04255319148936	3	Kiryas Joel, New York, United States	US	USNY	NY071	41.342	-74.1679	979938	3	Kiryas Joel, New York, United States	US	USNY		41.342	-74.1679	979938	3	Kiryas Joel, New York, United States	US	USNY		41.342	-74.1679	979938	20191205231500	https://www.recordonline.com/news/20191205/state-ag-chester-orange-county-effort-to-block-housing-project-blatantly-anti-semitic
891132227	20191205	201912	2019	2019.9178	JOR	JORDAN	JOR								USA	OHIO	USA								1	036	036	03	1	4.0	10	1	10	1.8595041322314	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20191205231500	https://www.mydailysentinel.com/news/47975/multiple-events-planned-for-saturday
891132228	20191205	201912	2019	2019.9178	JPN	JAPANESE	JPN								JPNGOVHLH	JAPAN	JPN					GOV	HLH		1	010	010	01	1	0.0	4	1	4	-1.43112701252236	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	20191205231500	https://www.dailymail.co.uk/sciencetech/article-7761711/Japans-health-ministry-recommends-ban-implanting-human-gene-edited-human-embryoes.html
891132229	20191205	201912	2019	2019.9178	JPN	JAPANESE	JPN								JPNGOVHLH	JAPAN	JPN					GOV	HLH		1	020	020	02	1	3.0	4	1	4	-1.43112701252236	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	20191205231500	https://www.dailymail.co.uk/sciencetech/article-7761711/Japans-health-ministry-recommends-ban-implanting-human-gene-edited-human-embryoes.html
891132230	20191205	201912	2019	2019.9178	JPN	JAPANESE	JPN								MIL	LIEUTENANT						MIL			0	043	043	04	1	2.8	3	1	3	-0.78690588605603	4	Yokosuka, Kanagawa, Japan	JA	JA19	34860	35.2836	139.667	-248643	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20191205231500	https://www.navytimes.com/news/your-navy/2019/12/05/alex-vraciu-the-navys-most-indestructible-ace/
891132231	20191205	201912	2019	2019.9178	JPN	JAPANESE	JPN								MIL	LIEUTENANT						MIL			0	043	043	04	1	2.8	2	1	2	-0.78690588605603	4	Yokosuka, Kanagawa, Japan	JA	JA19	34860	35.2836	139.667	-248643	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20191205231500	https://www.navytimes.com/news/your-navy/2019/12/05/alex-vraciu-the-navys-most-indestructible-ace/
891132232	20191205	201912	2019	2019.9178	JPN	JAPANESE	JPN								MIL	LIEUTENANT						MIL			0	043	043	04	1	2.8	1	1	1	-0.78690588605603	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20191205231500	https://www.navytimes.com/news/your-navy/2019/12/05/alex-vraciu-the-navys-most-indestructible-ace/
891132233	20191205	201912	2019	2019.9178	JPN	JAPAN	JPN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-0.78690588605603	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20191205231500	https://www.navytimes.com/news/your-navy/2019/12/05/alex-vraciu-the-navys-most-indestructible-ace/
891132234	20191205	201912	2019	2019.9178	JPN	JAPAN	JPN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-0.78690588605603	4	Yokosuka, Kanagawa, Japan	JA	JA19	34860	35.2836	139.667	-248643	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20191205231500	https://www.navytimes.com/news/your-navy/2019/12/05/alex-vraciu-the-navys-most-indestructible-ace/
891132235	20191205	201912	2019	2019.9178	JPNGOVHLH	JAPANESE	JPN					GOV	HLH												1	010	010	01	1	0.0	6	1	6	-1.43112701252236	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	0								4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	20191205231500	https://www.dailymail.co.uk/sciencetech/article-7761711/Japans-health-ministry-recommends-ban-implanting-human-gene-edited-human-embryoes.html
