890955165	20191204	201912	2019	2019.9151	CVL	VILLAGE						CVL													1	017	017	01	1	0.0	10	1	10	-12.5541125541125	1	Botswana	BC	BC		-22	24	BC	0								1	Botswana	BC	BC		-22	24	BC	20191205064500	https://www.dailysun.co.za/News/death-penalty-our-last-hope-20191204
890955166	20191204	201912	2019	2019.9151	JUD	JUDICIARY						JUD			USA	TEXAS	USA								0	020	020	02	1	3.0	2	1	2	1.48936170212766	3	Brooklyn, Washington, United States	US	USWA	WA049	46.7762	-123.51	1510840	3	Brooklyn, Washington, United States	US	USWA	WA049	46.7762	-123.51	1510840	3	Brooklyn, Washington, United States	US	USWA	WA049	46.7762	-123.51	1510840	20191205064500	https://schema-root.org/region/americas/north_america/usa/government/branches/congress/house/committee/judiciary/
890955167	20191204	201912	2019	2019.9151	JUD	JUDICIARY						JUD			USA	TEXAS	USA								0	020	020	02	1	3.0	2	1	2	1.48936170212766	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Brooklyn, Washington, United States	US	USWA	WA049	46.7762	-123.51	1510840	20191205064500	https://schema-root.org/region/americas/north_america/usa/government/branches/congress/house/committee/judiciary/
890955168	20191204	201912	2019	2019.9151	JUD	JUDICIARY						JUD			USA	TEXAS	USA								0	020	020	02	1	3.0	6	1	6	1.48936170212766	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20191205064500	https://schema-root.org/region/americas/north_america/usa/government/branches/congress/house/committee/judiciary/
890955169	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	042	042	04	1	1.9	4	1	4	2.18855218855218	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20191205064500	https://newsday.co.tt/2019/12/05/key-to-peace-is-treating-everyone-equally/
890955170	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	042	042	04	1	1.9	6	1	6	2.18855218855218	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20191205064500	https://newsday.co.tt/2019/12/05/key-to-peace-is-treating-everyone-equally/
890955171	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	6	1	6	-6.25	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20191205064500	https://www.enca.com/news/moyo-old-mutual-battle-continues
890955172	20191205	201912	2019	2019.9178											AUS	AUSTRALIAN	AUS								1	010	010	01	1	0.0	7	1	7	-8.42391304347826	0								4	Riverwood, New South Wales, Australia	AS	AS02	5024	-33.95	151.05	39659	4	Riverwood, New South Wales, Australia	AS	AS02	5024	-33.95	151.05	39659	20191205064500	http://www.dailynews.lk/2019/12/05/world/204874/21-year-old-arrested-terrorism-offences-sydney
890955173	20191205	201912	2019	2019.9178											AUS	ADELAIDE	AUS								1	190	190	19	4	-10.0	10	1	10	-5.20833333333334	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20191205064500	https://www.nbnnews.com.au/2019/12/05/newcastle-jets-striker-ruled-out-for-3-4-weeks/
890955174	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	5	1	5	-2.01465201465201	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205064500	https://www.tulsaworld.com/business/biz-quicks/article_e4a03e67-1ec7-5f72-97fd-70444a48bbfa.html
890955175	20191205	201912	2019	2019.9178											AUT	VIENNA	AUT								0	036	036	03	1	4.0	1	1	1	-3.11804008908686	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20191205064500	https://www.japantimes.co.jp/news/2019/12/05/business/japan-south-korea-first-trade-talks-since-curbs/
890955176	20191205	201912	2019	2019.9178											BGR	BULGARIAN	BGR								0	061	061	06	2	6.4	10	1	10	0.192492781520693	0								4	Strandja, Yambol, Bulgaria	BU	BU65	11899	42.0667	27	-838759	4	Strandja, Yambol, Bulgaria	BU	BU65	11899	42.0667	27	-838759	20191205064500	https://www.icis.com/explore/resources/news/2019/12/05/10450843/ukraine-turkey-emerging-as-eastern-european-gas-transit-options
890955177	20191205	201912	2019	2019.9178											BUS	CORPORATION						BUS			0	020	020	02	1	3.0	10	1	10	-2.66666666666667	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205064500	http://dailytrojan.com/2019/12/04/holding-center-facebooks-disinformation-policy-is-not-wrong/
890955178	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	036	036	03	1	4.0	10	1	10	1.04821802935011	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20191205064500	https://finance.yahoo.com/news/exclusive-alibaba-backed-startup-autox-155338613.html
890955179	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	2.99727520435968	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20191205064500	https://www.straitstimes.com/singapore/nvpc-partners-insurance-brokerage-start-up-cxa-group-in-1-million-charity-drive
890955180	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	043	043	04	1	2.8	6	1	6	0.8994276369583	0								3	Simpson County, Kentucky, United States	US	USKY		36.7506	-86.5833	516953	3	Simpson County, Kentucky, United States	US	USKY		36.7506	-86.5833	516953	20191205064500	https://www.franklinfavorite.com/news/local/article_61ebee9f-30b1-5c4d-b752-b7752e017fc5.html
890955181	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			0	045	045	04	1	5.0	5	1	5	5.84088620342397	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20191205064500	https://culture360.asef.org/magazine/international-creative-industries-forum-art-werk-moscow-key-takeaways/
890955182	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			0	084	084	08	2	7.0	6	1	6	-4.38472418670438	0								3	Shanksville, Pennsylvania, United States	US	USPA	PA111	40.0179	-78.9072	1187353	3	Shanksville, Pennsylvania, United States	US	USPA	PA111	40.0179	-78.9072	1187353	20191205064500	https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12289332
890955183	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			0	084	084	08	2	7.0	4	1	4	-4.38472418670438	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205064500	https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12289332
890955184	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								1	042	042	04	1	1.9	5	1	5	0.13605442176871	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20191205064500	https://www.newshub.co.nz/home/politics/2019/12/mps-in-hysterics-as-winston-peters-displays-weed-meme-of-expert-paula-bennett.html
890955185	20191205	201912	2019	2019.9178											CHL	VALPARAISO	CHL								1	043	043	04	1	2.8	10	1	10	3.46020761245675	0								0								0								20191205064500	https://www.starfl.com/news/20191203/gun-found-in-baby-shower-present-bought-at-valparaiso-goodwill
890955186	20191205	201912	2019	2019.9178											CHN	XINJIANG	CHN								0	080	080	08	2	5.0	5	1	5	-7.01754385964912	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205064500	http://www.bjreview.com/Nation/201912/t20191203_800186704.html
890955187	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	080	080	08	2	5.0	1	1	1	-7.01754385964912	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	1	Kazakhstan	KZ	KZ		48	68	KZ	20191205064500	http://www.bjreview.com/Nation/201912/t20191203_800186704.html
890955188	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	080	080	08	2	5.0	1	1	1	-7.01754385964912	0								1	Kazakhstan	KZ	KZ		48	68	KZ	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205064500	http://www.bjreview.com/Nation/201912/t20191203_800186704.html
890955189	20191205	201912	2019	2019.9178											CHNBUS	CHINA	CHN					BUS			1	050	050	05	1	3.5	10	1	10	-3.24909747292419	0								5	Guangxi, Guangxi, China	CH	CH16	13062	24	109	-1907151	5	Guangxi, Guangxi, China	CH	CH16	13062	24	109	-1907151	20191205064500	https://news.metal.com/newscontent/101001459/Manganese-prices-remain-under-pressure-in-short-term/
890955190	20191205	201912	2019	2019.9178											CHRPRO300	PRESBYTERIAN				CHR	PRO				1	036	036	03	1	4.0	10	1	10	5.04201680672269	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205064500	https://www.newjerseyhills.com/chatham_courier/news/ogden-memorial-s-holiday-craft-sale-this-saturday-in-chatham/article_8ca0f475-b8a1-5445-8678-5d51684f4487.html
890955191	20191205	201912	2019	2019.9178											COP	DEPUTY						COP			0	043	043	04	1	2.8	6	1	6	5.84088620342397	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20191205064500	https://culture360.asef.org/magazine/international-creative-industries-forum-art-werk-moscow-key-takeaways/
890955192	20191205	201912	2019	2019.9178											COP	POLICE OFFICER						COP			1	130	130	13	3	-4.4	10	1	10	-5.05319148936171	0								4	Asempanaye, Ghana (general), Ghana	GH	GH00	190641	6.5009	-2.9055	-2069830	4	Asempanaye, Ghana (general), Ghana	GH	GH00	190641	6.5009	-2.9055	-2069830	20191205064500	https://yen.com.gh/139815-sextortion-rise-police-service-female-officers-warned.html
890955193	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	141	141	14	3	-6.5	3	1	3	-5.85480093676815	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20191205064500	http://www.daijiworld.com/news/newsDisplay.aspx?newsID=650311
890955194	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	141	141	14	3	-6.5	2	1	2	-5.85480093676815	0								4	Dandiganahalli, Karnataka, India	IN	IN19	17688	12.9775	76.2792	-2093952	4	Dandiganahalli, Karnataka, India	IN	IN19	17688	12.9775	76.2792	-2093952	20191205064500	http://www.daijiworld.com/news/newsDisplay.aspx?newsID=650311
890955195	20191205	201912	2019	2019.9178											COP	POLICEWOMAN						COP			1	173	173	17	4	-5.0	10	1	10	-9.13043478260869	0								4	Hung Hom, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3	114.183	-1353160	4	Hung Hom, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3	114.183	-1353160	20191205064500	https://www.thestar.com.my/tech/tech-news/2019/12/05/photograph-of-hong-kong-policewoman-sitting-on-14-year-old-who-was-resisting-arrest-goes-viral
890955196	20191205	201912	2019	2019.9178											COP	POLICE PERSONNEL						COP			0	173	173	17	4	-5.0	10	1	5	-2.74107671070795	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Tihar, Uttar Pradesh, India	IN	IN36	17917	26.3521	79.2158	10454667	20191205064500	https://www.news18.com/photogallery/india/inx-media-case-p-chidambaram-comes-out-of-jail-after-106-days-2278019-1.html
890955197	20191205	201912	2019	2019.9178											COPGOV	DEPUTY						COP	GOV		0	050	050	05	1	3.5	3	1	3	-0.24213075060533	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205064500	https://www.journalgazette.net/news/politics/20191205/congress-hopeful-calls-for-hangings
890955198	20191205	201912	2019	2019.9178											CRM	SMUGGLER						CRM			0	042	042	04	1	1.9	10	1	10	-4.26649163111257	0								1	Thailand	TH	TH		15	100	TH	5	Shan State, Shan State, Myanmar	BM	BM11	41832	22	98	-442358	20191205064500	https://strategypage.com/qnd/myanmar/articles/20191204.aspx
890955199	20191205	201912	2019	2019.9178											CRM	GANG						CRM			0	046	046	04	1	7.0	3	1	3	-3.56083086053413	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20191205064500	https://www.vulture.com/2019/12/tekashi69-snitching-reduced-sentence.html
890955200	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	8.23293172690763	0								3	Rockaway Beach, Oregon, United States	US	USOR		45.6134	-123.943	1166705	3	Rockaway Beach, Oregon, United States	US	USOR		45.6134	-123.943	1166705	20191205064500	https://www.tillamookheadlightherald.com/fenceposts/rockaway-beach-fencepost-december/article_c41a69a0-161a-11ea-bfbc-af00a4c3c505.html
890955201	20191205	201912	2019	2019.9178											CVL	ENGINEER						CVL			0	040	040	04	1	1.0	5	1	5	4.78468899521531	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205064500	https://www.thepeninsulaqatar.com/article/05/12/2019/Qatar-Career-Development-Center-releases-9th-edition-of-its-annual-Career-Guide-magazine
890955202	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	4.83870967741936	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205064500	https://news.microsoft.com/apac/2019/12/05/brac-partners-with-microsoft-to-launch-skills-development-project-in-bangladesh/
890955203	20191205	201912	2019	2019.9178											DEUJUD	GERMANY	DEU					JUD			1	036	036	03	1	4.0	2	1	2	-2.66666666666667	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205064500	https://www.wktv.com/content/news/Carl-Pritchard--565816571.html
890955204	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	042	042	04	1	1.9	3	1	3	0.73529411764706	0								3	Bee County, Texas, United States	US	USTX		28.4003	-97.7508	1383798	3	Bee County, Texas, United States	US	USTX		28.4003	-97.7508	1383798	20191205064500	https://www.kiiitv.com/article/news/local/bee-county-inmates-earn-ged/503-12d1389b-5f8b-4351-b7ab-832a08fa05ec
890955205	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	043	043	04	1	2.8	10	1	10	1.43112701252236	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20191205064500	https://arizonadailyindependent.com/2019/12/04/group-claims-6-4-million-students-denied-free-speech-by-top-american-colleges/
890955206	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	046	046	04	1	7.0	6	1	6	-0.45578851412945	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20191205064500	http://www.dailymirror.lk/news-features/Lessons-in-diversity-Harnessing-Harmony/131-179047
890955207	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	062	062	06	2	7.4	10	1	10	3.27868852459016	0								0								0								20191205064500	https://www.northernvermont.edu/about/news-events/events/concert-band-performance-1
890955208	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	1823	182	18	4	-10.0	5	1	5	1.417004048583	0								0								0								20191205064500	https://www.swindonadvertiser.co.uk/news/18081257.justice-ellie-christmas-will-something-just-endure-/
890955209	20191205	201912	2019	2019.9178											EDUGOV	UNIVERSITY						EDU	GOV		1	046	046	04	1	7.0	6	1	4	-1.65745856353591	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20191205064500	https://www.timesnownews.com/education/article/delhi-university-administration-holds-meeting-with-teachers-association/523285
