890901472	20191105	201911	2019	2019.8356											COP	POLICE						COP			1	112	112	11	3	-2.0	6	1	6	-13.2231404958678	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205004500	https://www.thetimes-tribune.com/news/us-marshals-capture-scranton-man-wanted-for-raping-child-1.2567549
890901473	20191105	201911	2019	2019.8356											COP	POLICE						COP			1	173	173	17	4	-5.0	6	1	6	-13.2231404958678	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205004500	https://www.thetimes-tribune.com/news/us-marshals-capture-scranton-man-wanted-for-raping-child-1.2567549
890901474	20191105	201911	2019	2019.8356											JUD	LAWYER						JUD			1	173	173	17	4	-5.0	6	1	6	-7.80346820809248	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20191205004500	https://finance.yahoo.com/news/under-fire-onecoin-website-taken-160020165.html
890901475	20191105	201911	2019	2019.8356	COP	POLICE						COP			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-13.2231404958678	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205004500	https://www.thetimes-tribune.com/news/us-marshals-capture-scranton-man-wanted-for-raping-child-1.2567549
890901476	20191105	201911	2019	2019.8356	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-13.2231404958678	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205004500	https://www.thetimes-tribune.com/news/us-marshals-capture-scranton-man-wanted-for-raping-child-1.2567549
890901477	20191105	201911	2019	2019.8356	GBR	UNITED KINGDOM	GBR								GBRCVL	UNITED KINGDOM	GBR					CVL			1	020	020	02	1	3.0	6	1	6	0	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20191205004500	https://www.thejournal.ie/gerry-adams-emma-de-souza-4919033-Dec2019/
890901478	20191105	201911	2019	2019.8356	GBR	UNITED KINGDOM	GBR								GBRCVL	UNITED KINGDOM	GBR					CVL			1	020	020	02	1	3.0	2	1	2	0	4	Magherafelt, Magherafelt, United Kingdom	UK	UKS7	40160	54.7667	-6.6	-2602427	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Magherafelt, Magherafelt, United Kingdom	UK	UKS7	40160	54.7667	-6.6	-2602427	20191205004500	https://www.thejournal.ie/gerry-adams-emma-de-souza-4919033-Dec2019/
890901479	20191105	201911	2019	2019.8356	GBRCVL	BRITISH	GBR					CVL													1	020	020	02	1	3.0	2	1	2	0	4	Louth, Louth, Ireland	EI	EI19	18297	53.9486	-6.54139	-1504338	0								4	Louth, Louth, Ireland	EI	EI19	18297	53.9486	-6.54139	-1504338	20191205004500	https://www.thejournal.ie/gerry-adams-emma-de-souza-4919033-Dec2019/
890901480	20191105	201911	2019	2019.8356	GOV	FOREIGN AFFAIRS MINIST						GOV			GBR	UNITED KINGDOM	GBR								0	012	012	01	1	-0.4	2	1	2	0	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20191205004500	https://www.thejournal.ie/gerry-adams-emma-de-souza-4919033-Dec2019/
890901481	20191105	201911	2019	2019.8356	IRN	IRAN	IRN								ISR	ISRAELI	ISR								0	120	120	12	3	-4.0	1	1	1	-4.12946428571429	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20191205004500	https://www.thepublicopinion.com/ap/international/israeli-pm-meeting-pompeo-calls-for-more-pressure-on-iran/article_05e4c0c4-e67a-51d0-938d-e969c3620cde.html
890901482	20191105	201911	2019	2019.8356	IRN	IRAN	IRN								ISR	ISRAELI	ISR								0	120	120	12	3	-4.0	1	1	1	-4.12946428571429	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205004500	https://www.thepublicopinion.com/ap/international/israeli-pm-meeting-pompeo-calls-for-more-pressure-on-iran/article_05e4c0c4-e67a-51d0-938d-e969c3620cde.html
890901483	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV													0	128	128	12	3	-5.0	1	1	1	-4.12946428571429	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205004500	https://www.thepublicopinion.com/ap/international/israeli-pm-meeting-pompeo-calls-for-more-pressure-on-iran/article_05e4c0c4-e67a-51d0-938d-e969c3620cde.html
890901484	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV													0	173	173	17	4	-5.0	2	1	2	-4.12946428571429	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205004500	https://www.thepublicopinion.com/ap/international/israeli-pm-meeting-pompeo-calls-for-more-pressure-on-iran/article_05e4c0c4-e67a-51d0-938d-e969c3620cde.html
890901485	20191105	201911	2019	2019.8356	JUD	LAWYER						JUD			BGR	BULGARIA	BGR								1	173	173	17	4	-5.0	2	1	2	-7.80346820809248	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20191205004500	https://finance.yahoo.com/news/under-fire-onecoin-website-taken-160020165.html
890901486	20191105	201911	2019	2019.8356	TUR	ANKARA	TUR								CVL	CITIZEN						CVL			1	174	174	17	4	-5.0	10	1	10	-7.4766355140187	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205004500	https://uk.finance.yahoo.com/news/detainee-deported-turkey-charged-return-120947393.html
890901487	20191105	201911	2019	2019.8356	UKR	UKRAINE	UKR								LEG	CONGRESS						LEG			1	020	020	02	1	3.0	6	1	6	-2.77986140317853	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205004500	https://www.nbcnews.com/politics/trump-impeachment-inquiry/live-blog/impeachment-hearing-live-updates-judiciary-committee-n1095001/ncrd1096191
890901488	20191105	201911	2019	2019.8356	UKRLEG	UKRAINE	UKR					LEG			LEG	CONGRESS						LEG			1	020	020	02	1	3.0	3	1	3	-2.77986140317853	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205004500	https://www.nbcnews.com/politics/trump-impeachment-inquiry/live-blog/impeachment-hearing-live-updates-judiciary-committee-n1095001/ncrd1096191
890901489	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								USAJUD	NEW YORK	USA					JUD			0	040	040	04	1	1.0	2	1	2	-2.17391304347826	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20191205004500	https://www.clickorlando.com/news/politics/2019/12/04/ukrainian-gas-chief-meets-with-prosecutors-probing-giuliani/
890901490	20191105	201911	2019	2019.8356	USAJUD	NEW YORK	USA					JUD			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-2.17391304347826	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20191205004500	https://www.clickorlando.com/news/politics/2019/12/04/ukrainian-gas-chief-meets-with-prosecutors-probing-giuliani/
890901491	20191128	201911	2019	2019.8986											THA	BANGKOK	THA								0	061	061	06	2	6.4	5	1	5	0	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20191205004500	https://in.reuters.com/article/thailand-rubber-idINL4N28E2EW
890901492	20191128	201911	2019	2019.8986	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	160	160	16	4	-4.0	4	1	4	-3.32618025751073	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205004500	https://www.forbes.com/sites/zakdoffman/2019/12/04/forget-trump-huawei-now-has-a-major-new-problem-in-china/
890901493	20191128	201911	2019	2019.8986	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	160	160	16	4	-4.0	1	1	1	-3.32618025751073	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20191205004500	https://www.forbes.com/sites/zakdoffman/2019/12/04/forget-trump-huawei-now-has-a-major-new-problem-in-china/
890901494	20191128	201911	2019	2019.8986	LEG	SENATE						LEG													1	010	010	01	1	0.0	3	1	3	-9.05730129390015	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20191205004500	https://www.argusleader.com/story/news/politics/2019/12/04/state-sen-stace-nelson-sued-over-facebook-blocked-page-vermillion-resident-jeff-church/2612120001/
890901495	20191128	201911	2019	2019.8986	THA	BANGKOK	THA																		0	061	061	06	2	6.4	5	1	5	0	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20191205004500	https://in.reuters.com/article/thailand-rubber-idINL4N28E2EW
890901496	20191128	201911	2019	2019.8986	THAGOV	THAI	THA					GOV			THA	THAILAND	THA								0	057	057	05	1	8.0	10	1	10	0	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20191205004500	https://in.reuters.com/article/thailand-rubber-idINL4N28E2EW
890901497	20191128	201911	2019	2019.8986	THAGOV	THAI	THA					GOV			THA	THAILAND	THA								0	061	061	06	2	6.4	10	1	10	0	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20191205004500	https://in.reuters.com/article/thailand-rubber-idINL4N28E2EW
890901498	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		0	172	172	17	4	-5.0	1	1	1	-1.74840085287847	3	Bradley University, Illinois, United States	US	USIL	IL143	40.6981	-89.617	404781	0								3	Bradley University, Illinois, United States	US	USIL		40.6981	-89.617	404781	20191205004500	http://www.chicagotribune.com/politics/ct-johnson-beck-lightfoot-hangover-klobuchar-impeachment-spin-20191204-nrdymi4o6vdkbooe44lezruare-story.html
890901499	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		0	172	172	17	4	-5.0	3	1	3	-1.74840085287847	3	Oak Lawn, Illinois, United States	US	USIL	IL031	41.7109	-87.7581	414834	0								3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	20191205004500	http://www.chicagotribune.com/politics/ct-johnson-beck-lightfoot-hangover-klobuchar-impeachment-spin-20191204-nrdymi4o6vdkbooe44lezruare-story.html
890901500	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	2	1	2	-5.04201680672269	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20191205004500	https://www.clickorlando.com/news/politics/2019/12/04/barr-set-for-mexican-meetings-as-us-seeks-cartel-crackdown/
890901501	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	010	010	01	1	0.0	2	1	2	-9.05730129390015	3	Vermillion, South Dakota, United States	US	USSD	SD027	42.7794	-96.9292	1258745	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20191205004500	https://www.argusleader.com/story/news/politics/2019/12/04/state-sen-stace-nelson-sued-over-facebook-blocked-page-vermillion-resident-jeff-church/2612120001/
890901502	20191204	201912	2019	2019.9151	GOV	PRESIDENT						GOV			CAN	CANADA	CAN								1	011	011	01	1	-0.1	2	1	2	-2.62582056892779	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205004500	https://www.heraldscotland.com/news/18080348.tory-nerves-spared-trump-cancels-nato-press-conference-summit-ends-acrimony/
890901503	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	080	080	08	2	5.0	1	1	1	-5.13307984790875	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191205004500	https://finance.yahoo.com/news/1-australia-restricts-medical-evacuations-040235743.html
890901504	20191205	201912	2019	2019.9178											BGR	BULGARIA	BGR								1	040	040	04	1	1.0	2	1	2	0.997150997151	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20191205004500	https://www.msn.com/en-us/finance/markets/reaching-10-million-users-is-a-testament-to-our-mission-to-democratize-investing-robinhood-co-ceo-says/ar-BBXM7xZ
890901505	20191205	201912	2019	2019.9178											BHS	BAHAMA	BHS								1	050	050	05	1	3.5	2	1	2	-0.97087378640777	0								4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20191205004500	https://www.kshb.com/news/local-news/lenexa-company-sends-hybrid-cube-to-help-with-hurricane-relief
890901506	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	3	1	3	-2.51903925014646	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20191205004500	https://www.technewsworld.com/story/computing/86366.html
890901507	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	036	036	03	1	4.0	2	1	2	2.85714285714286	0								3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20191205004500	https://www.us927.com/2019/12/04/media-gets-look-inside-marijuana-cultivation-center/
890901508	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	2	1	2	-2.51903925014646	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205004500	https://www.technewsworld.com/story/computing/86366.html
890901509	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	3	1	3	-3.03921568627451	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20191205004500	https://www.cbs46.com/lyft-has-been-hit-with-more-driver-rape-sexual-assault/article_c3e5f7d7-f884-5f5c-b4c4-9d749484976d.html
890901510	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	051	051	05	1	3.4	5	1	5	-3.32618025751073	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205004500	https://www.forbes.com/sites/zakdoffman/2019/12/04/forget-trump-huawei-now-has-a-major-new-problem-in-china/
890901511	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	10	1	10	1.19047619047619	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20191205004500	https://in.reuters.com/article/rameda-pharma-ipo-idINS8N21T04M
890901512	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	0841	084	08	2	7.0	10	1	10	-0.88495575221239	0								4	Mysuru, Karnataka, India	IN	IN19	17692	12.3072	76.6497	-2105255	4	Mysuru, Karnataka, India	IN	IN19	17692	12.3072	76.6497	-2105255	20191205004500	https://timesofindia.indiatimes.com/city/mysuru/despite-rbi-clarificationno-takers-for-rs-10-coins/articleshow/72373747.cms
890901513	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	173	173	17	4	-5.0	10	1	10	-3.96039603960396	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205004500	https://www.kwit.org/post/pm-news-stories-12419-deadly-bank-robbery-deer-investigation-and-teacher-year
890901514	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	190	190	19	4	-10.0	5	1	5	0.78125	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	1	Mexico	MX	MX		23	-102	MX	20191205004500	https://armyrecognition.com/expodefensa_2019_news_show_daily/expodefensa_2019_leonardo_showcases_its_full_range_of_defense_products_in_the_fields_of_land_air_navy.html
