890950870	20191205	201912	2019	2019.9178	AUS	SYDNEY	AUS								ELI	ACTOR						ELI			1	043	043	04	1	2.8	3	1	3	-8.48329048843188	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191205061500	https://www.dailymail.co.uk/news/article-7758447/Chinese-movie-star-Yunxiang-Gao-faces-new-rape-trial-jury-discharged.html
890950871	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								ELI	ACTOR						ELI			1	043	043	04	1	2.8	2	1	2	-8.48329048843188	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Jing Wang, Anhui, China	CH	CH01	12996	31.7056	116.772	-3819027	4	Jing Wang, Anhui, China	CH	CH01	12996	31.7056	116.772	-3819027	20191205061500	https://www.dailymail.co.uk/news/article-7758447/Chinese-movie-star-Yunxiang-Gao-faces-new-rape-trial-jury-discharged.html
890950872	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								ENV	ENVIRONMENTALIST						ENV			0	020	020	02	1	3.0	4	1	4	-3.29670329670329	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205061500	http://theconversation.com/its-the-10-year-anniversary-of-our-climate-policy-abyss-but-dont-blame-the-greens-128239
890950873	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			0	015	015	01	1	0.0	4	1	4	3.66492146596858	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205061500	https://www.queenslandcountrylife.com.au/story/6527864/no-more-grants-farmers-paid-to-manage-the-environment/?cs=4699
890950874	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	2	1	2	3.66492146596858	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205061500	https://www.queenslandcountrylife.com.au/story/6527864/no-more-grants-farmers-paid-to-manage-the-environment/?cs=4699
890950875	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			0	110	110	11	3	-2.0	2	1	2	-3.29670329670329	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205061500	http://theconversation.com/its-the-10-year-anniversary-of-our-climate-policy-abyss-but-dont-blame-the-greens-128239
890950876	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	4	1	4	-9.53150242326333	4	Sunshine Coast, Queensland, Australia	AS	AS04	154693	-26.5	153	-1602923	4	Sunshine Coast, Queensland, Australia	AS	AS04	154693	-26.5	153	-1602923	4	Sunshine Coast, Queensland, Australia	AS	AS04	154693	-26.5	153	-1602923	20191205061500	https://www.sunshinecoastdaily.com.au/news/womans-stupid-diy-hair-mistake/3895452/
890950877	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								JUD	MAGISTRATE						JUD			1	040	040	04	1	1.0	4	1	4	-9.58083832335334	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205061500	https://www.dailymail.co.uk/news/article-7758491/A-man-scaled-Parliament-House-raise-awareness-Julian-Assanges-plight-fined.html
890950878	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	0841	084	08	2	7.0	2	1	2	0.0838222967309301	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20191205061500	https://www.wsws.org/en/articles/2019/12/05/teen-d05.html
890950879	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	0841	084	08	2	7.0	2	1	2	0.0838222967309301	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	1	New Zealand	NZ	NZ		-42	174	NZ	20191205061500	https://www.wsws.org/en/articles/2019/12/05/teen-d05.html
890950880	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	0841	084	08	2	7.0	2	1	2	0.0838222967309301	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	1	New Zealand	NZ	NZ		-42	174	NZ	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20191205061500	https://www.wsws.org/en/articles/2019/12/05/teen-d05.html
890950881	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	0841	084	08	2	7.0	4	1	4	0.0838222967309301	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20191205061500	https://www.wsws.org/en/articles/2019/12/05/teen-d05.html
890950882	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								OPP	OPPOSITION LEADER						OPP			0	190	190	19	4	-10.0	2	1	2	-3.29670329670329	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205061500	http://theconversation.com/its-the-10-year-anniversary-of-our-climate-policy-abyss-but-dont-blame-the-greens-128239
890950883	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								REF	REFUGEE						REF			0	013	013	01	1	0.4	15	3	15	2.56410256410257	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205061500	https://www.qt.com.au/news/the-mates-keeping-young-migrants-out-of-trouble/3895483/
890950884	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								USA	WASHINGTON	USA								1	141	141	14	3	-6.5	4	1	4	-7.01986754966887	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20191205061500	https://www.christianpost.com/world/over-half-of-all-homeless-people-may-have-suffered-traumatic-brain-injury-study.html
890950885	20191205	201912	2019	2019.9178	AUS	AUSTRALIA	AUS								USA	UNITED STATES	USA								1	141	141	14	3	-6.5	2	1	2	-7.01986754966887	3	Fort Worth, Texas, United States	US	USTX	TX439	32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20191205061500	https://www.christianpost.com/world/over-half-of-all-homeless-people-may-have-suffered-traumatic-brain-injury-study.html
890950886	20191205	201912	2019	2019.9178	AUSELI	AUSTRALIA	AUS					ELI													1	051	051	05	1	3.4	2	1	2	2.60707635009311	4	Sunshine Coast, Queensland, Australia	AS	AS04	154693	-26.5	153	-1602923	0								4	Sunshine Coast, Queensland, Australia	AS	AS04	154693	-26.5	153	-1602923	20191205061500	https://www.sunshinecoastdaily.com.au/news/tom-hanks-praises-coast-dog-saving-koalas-from-bus/3895433/
890950887	20191205	201912	2019	2019.9178	AUSREL	AUSTRALIA	AUS																		0	190	190	19	4	-10.0	2	1	2	-3.29670329670329	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20191205061500	http://theconversation.com/its-the-10-year-anniversary-of-our-climate-policy-abyss-but-dont-blame-the-greens-128239
890950888	20191205	201912	2019	2019.9178	AUSREL	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			0	110	110	11	3	-2.0	2	1	2	-3.29670329670329	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205061500	http://theconversation.com/its-the-10-year-anniversary-of-our-climate-policy-abyss-but-dont-blame-the-greens-128239
890950889	20191205	201912	2019	2019.9178	AUSREL	AUSTRALIA	AUS								OPP	OPPOSITION LEADER						OPP			0	190	190	19	4	-10.0	2	1	2	-3.29670329670329	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205061500	http://theconversation.com/its-the-10-year-anniversary-of-our-climate-policy-abyss-but-dont-blame-the-greens-128239
890950890	20191205	201912	2019	2019.9178	AUTGOV	AUSTRIA	AUT					GOV			AUT	VIENNA	AUT								1	013	013	01	1	0.4	1	1	1	-2.88808664259928	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20191205061500	https://energy.economictimes.indiatimes.com/news/oil-and-gas/oil-jumps-3-on-u-s-stockpiles-drop-further-opec-output-cuts-seen/72378847
890950891	20191205	201912	2019	2019.9178	BEL	BELGIAN	BEL								GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	4	1	4	-1.39372822299651	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205061500	https://www.warhistoryonline.com/news/us-army.html
890950892	20191205	201912	2019	2019.9178	BEL	BELGIAN	BEL								MIL	MILITARY						MIL			1	051	051	05	1	3.4	10	1	10	-1.39372822299651	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205061500	https://www.warhistoryonline.com/news/us-army.html
890950893	20191205	201912	2019	2019.9178	BEL	BELGIAN	BEL								MIL	MILITARY						MIL			1	190	190	19	4	-10.0	6	1	6	-1.39372822299651	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205061500	https://www.warhistoryonline.com/news/us-army.html
890950894	20191205	201912	2019	2019.9178	BGD	BANGLADESH	BGD								LEG	PARLIAMENT						LEG			1	042	042	04	1	1.9	1	1	1	-3.21543408360128	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20191205061500	https://indianexpress.com/article/india/parliament-winter-session-live-updates-lok-sabha-rajya-sabha-6151651/
890950895	20191205	201912	2019	2019.9178	BGD	BANGLADESH	BGD								LEG	PARLIAMENT						LEG			1	042	042	04	1	1.9	1	1	1	-3.21543408360128	1	Bangladesh	BG	BG		24	90	BG	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20191205061500	https://indianexpress.com/article/india/parliament-winter-session-live-updates-lok-sabha-rajya-sabha-6151651/
890950896	20191205	201912	2019	2019.9178	BGD	BANGLADESH	BGD								LEG	PARLIAMENT						LEG			1	042	042	04	1	1.9	2	1	2	-3.21543408360128	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20191205061500	https://indianexpress.com/article/india/parliament-winter-session-live-updates-lok-sabha-rajya-sabha-6151651/
890950897	20191205	201912	2019	2019.9178	BGDGOV	BANGLADESH	BGD					GOV			BGDGOV	BANGLADESH	BGD					GOV			1	036	036	03	1	4.0	1	1	1	-3.21543408360128	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20191205061500	https://indianexpress.com/article/india/parliament-winter-session-live-updates-lok-sabha-rajya-sabha-6151651/
890950898	20191205	201912	2019	2019.9178	BHS	BAHAMA	BHS																		1	042	042	04	1	1.9	4	1	4	0.60240963855422	1	Bahamas, The	BF	BF		24	-76	BF	0								1	Bahamas, The	BF	BF		24	-76	BF	20191205061500	https://fm100.com/2019/12/04/our-top-ten-tv-christmas-specials-of-all-time/
890950899	20191205	201912	2019	2019.9178	BHS	BAHAMA	BHS																		1	071	071	07	2	7.4	2	1	2	0	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20191205061500	https://www.newsday.com/long-island/federal-grants-crime-fighting-nassau-suffolk-1.39230706
890950900	20191205	201912	2019	2019.9178	BHS	BAHAMA	BHS																		1	0874	087	08	2	10.0	4	1	4	0.60240963855422	1	Bahamas, The	BF	BF		24	-76	BF	0								1	Bahamas, The	BF	BF		24	-76	BF	20191205061500	https://fm100.com/2019/12/04/our-top-ten-tv-christmas-specials-of-all-time/
890950901	20191205	201912	2019	2019.9178	BHS	BAHAMA	BHS																		1	173	173	17	4	-5.0	1	1	1	0	5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	0								5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	20191205061500	https://www.newsday.com/long-island/federal-grants-crime-fighting-nassau-suffolk-1.39230706
890950902	20191205	201912	2019	2019.9178	BHS	BAHAMA	BHS																		1	173	173	17	4	-5.0	1	1	1	0	5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20191205061500	https://www.newsday.com/long-island/federal-grants-crime-fighting-nassau-suffolk-1.39230706
890950903	20191205	201912	2019	2019.9178	BHS	BAHAMA	BHS																		1	190	190	19	4	-10.0	2	1	2	0	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20191205061500	https://www.newsday.com/long-island/federal-grants-crime-fighting-nassau-suffolk-1.39230706
890950904	20191205	201912	2019	2019.9178	BHS	BAHAMA	BHS								CVL	VILLAGE						CVL			0	042	042	04	1	1.9	2	1	2	0.60240963855422	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20191205061500	https://fm100.com/2019/12/04/our-top-ten-tv-christmas-specials-of-all-time/
890950905	20191205	201912	2019	2019.9178	BHS	NASSAU	BHS								CVLCOP	VILLAGE						CVL	COP		0	060	060	06	2	6.0	1	1	1	-5.21276595744681	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	3	Nassau County, New York, United States	US	USNY		40.7507	-73.5829	974128	20191205061500	https://www.newsday.com/long-island/nassau/freeport-police-arrest-1.39231357
890950906	20191205	201912	2019	2019.9178	BHS	NASSAU	BHS								USACOP	UNITED STATES	USA					COP			1	020	020	02	1	3.0	2	1	2	-5.21276595744681	3	Nassau County, New York, United States	US	USNY	NY059	40.7507	-73.5829	974128	3	Freeport, New York, United States	US	USNY	NY059	40.6576	-73.5832	970151	3	Freeport, New York, United States	US	USNY	NY059	40.6576	-73.5832	970151	20191205061500	https://www.newsday.com/long-island/nassau/freeport-police-arrest-1.39231357
890950907	20191205	201912	2019	2019.9178	BRA	BRAZIL	BRA								EUR	EUROPE	EUR								1	043	043	04	1	2.8	1	1	1	3.83386581469649	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205061500	https://vcreporter.com/event/arianna-string-quartet-michele-levin-pianist-2/
890950908	20191205	201912	2019	2019.9178	BRA	BRAZIL	BRA								EUR	EUROPE	EUR								1	043	043	04	1	2.8	4	1	4	3.83386581469649	1	Brazil	BR	BR		-10	-55	BR	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	1	Brazil	BR	BR		-10	-55	BR	20191205061500	https://vcreporter.com/event/arianna-string-quartet-michele-levin-pianist-2/
890950909	20191205	201912	2019	2019.9178	BRA	BRAZIL	BRA								UAF	FIGHTER						UAF			1	057	057	05	1	8.0	1	1	1	0.746268656716418	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20191205061500	https://www.ndtv.com/india-news/saab-aiming-for-15-billion-fighter-jet-deal-with-adani-explains-its-stand-2143680
890950910	20191205	201912	2019	2019.9178	BRA	BRAZIL	BRA								UAF	FIGHTER						UAF			1	057	057	05	1	8.0	3	1	3	0.746268656716418	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20191205061500	https://www.ndtv.com/india-news/saab-aiming-for-15-billion-fighter-jet-deal-with-adani-explains-its-stand-2143680
890950911	20191205	201912	2019	2019.9178	BUD	BUDDHIST				BUD					JAN	JAIN				JAN					0	0833	083	08	2	5.0	1	1	1	-1.32890365448505	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20191205061500	https://www.firstpost.com/politics/citizenship-bill-likely-to-be-taken-up-in-parliament-next-week-how-fence-sitters-shiv-sena-bjd-jdu-will-affect-votes-in-rajya-sabha-7740171.html
890950912	20191205	201912	2019	2019.9178	BUDMAH223	SOTO				BUD					USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-7.1593533487298	3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	3	Charlottesville, Virginia, United States	US	USVA	VA540	38.0293	-78.4767	1498463	20191205061500	https://www.godanriver.com/news/state/suspect-named-butcher-after-role-in-lynchburg-teen-s-death/article_a0a7d04a-5c53-5f2a-9ccd-ed6393d2eece.html
890950913	20191205	201912	2019	2019.9178	BUS	SHOP OWNER						BUS													1	010	010	01	1	0.0	5	1	5	-1.99004975124379	3	Park Place, Michigan, United States	US	USMI	MI145	43.4233	-83.9292	2558534	0								3	Park Place, Michigan, United States	US	USMI		43.4233	-83.9292	2558534	20191205061500	https://www.wzzm13.com/article/news/local/marijuana/vape-cartridges-ordered-to-be-pulled-off-shelves/69-341aae1c-1a4c-4484-ab01-3d9c046e4b16
890950914	20191205	201912	2019	2019.9178	BUS	TRADER						BUS													0	020	020	02	1	3.0	2	1	2	0.863930885529161	4	Biratnagar, Nepal (general), Nepal	NP	NP00	70094	26.4694	87.2842	-1021784	0								4	Biratnagar, Nepal (general), Nepal	NP	NP00	70094	26.4694	87.2842	-1021784	20191205061500	https://thehimalayantimes.com/business/biratnagar-icp-to-come-into-operation-soon/
890950915	20191205	201912	2019	2019.9178	BUS	BOSS						BUS													0	020	020	02	1	3.0	8	1	8	-1.96280991735537	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20191205061500	https://www.wsws.org/en/articles/2019/12/05/food-d05.html
890950916	20191205	201912	2019	2019.9178	BUS	BANK						BUS													1	0332	033	03	1	5.2	3	1	3	-3.08747855917667	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20191205061500	http://www.signalng.com/air-peace-ceo-onyema-denies-us-fraud-allegations-vows-to-defend-himself-in-court/
890950917	20191205	201912	2019	2019.9178	BUS	COMPANIES						BUS													0	036	036	03	1	4.0	10	1	10	-2.05949656750572	4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	0								4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20191205061500	https://www.mouthshut.com/review/Reliancedigital-in-review-qmnpsornnmo
890950918	20191205	201912	2019	2019.9178	BUS	CORPORATION						BUS													0	036	036	03	1	4.0	6	1	6	0.57803468208092	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	0								4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	20191205061500	https://allafrica.com/stories/201912050047.html
890950919	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS													1	040	040	04	1	1.0	5	1	5	-0.966183574879226	3	Lordstown, Ohio, United States	US	USOH	OH155	41.1656	-80.8576	1061443	0								3	Lordstown, Ohio, United States	US	USOH	OH155	41.1656	-80.8576	1061443	20191205061500	https://www.cnbc.com/2019/12/05/reuters-america-exclusive-gm-lg-chem-to-announce-ev-battery-joint-venture-in-ohio-sources.html
890950920	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	040	040	04	1	1.0	6	1	6	-1.03761348897535	3	Ventura County, California, United States	US	USCA	CA111	34.4667	-119.018	277320	0								3	Ventura County, California, United States	US	USCA		34.4667	-119.018	277320	20191205061500	https://vcreporter.com/2019/12/oxnard-to-get-new-homeless-shelter-city-council-approves-five-year-lease/
890950921	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	040	040	04	1	1.0	4	1	4	-1.03761348897535	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20191205061500	https://vcreporter.com/2019/12/oxnard-to-get-new-homeless-shelter-city-council-approves-five-year-lease/
890950922	20191205	201912	2019	2019.9178	BUS	CORPORATION						BUS													0	043	043	04	1	2.8	6	1	6	0.57803468208092	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	0								4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	20191205061500	https://allafrica.com/stories/201912050047.html
890950923	20191205	201912	2019	2019.9178	BUS	COMPANIES						BUS													0	061	061	06	2	6.4	10	1	10	-4.08773678963111	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205061500	https://www.globalsecurity.org/wmd/library/news/china/2019/china-191204-globaltimes03.htm
890950924	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS													1	080	080	08	2	5.0	8	1	8	5.60747663551402	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191205061500	https://www.newindianexpress.com/entertainment/telugu/2019/dec/05/aishwarya-rajesh-treated-me-like-a-friend-uday-shankar-2071550.html
890950925	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS													1	080	080	08	2	5.0	2	1	2	5.60747663551402	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Jadcherla, Andhra Pradesh, India	IN	IN02	17558	16.7667	78.15	-2097923	20191205061500	https://www.newindianexpress.com/entertainment/telugu/2019/dec/05/aishwarya-rajesh-treated-me-like-a-friend-uday-shankar-2071550.html
890950926	20191205	201912	2019	2019.9178	BUS	INDUSTRY						BUS													1	110	110	11	3	-2.0	5	1	5	-0.966183574879226	3	Lordstown, Ohio, United States	US	USOH	OH155	41.1656	-80.8576	1061443	0								3	Lordstown, Ohio, United States	US	USOH	OH155	41.1656	-80.8576	1061443	20191205061500	https://www.cnbc.com/2019/12/05/reuters-america-exclusive-gm-lg-chem-to-announce-ev-battery-joint-venture-in-ohio-sources.html
890950927	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS													1	110	110	11	3	-2.0	5	1	5	7.03296703296703	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20191205061500	http://www.wgil.com/event/old-fashioned-christmas-walk-2/
890950928	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS													1	173	173	17	4	-5.0	3	1	3	-7.73638968481376	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20191205061500	https://www.msn.com/en-xl/news/other/n765bn-fraud-court-decides-orji-kalu-e2-80-99s-fate-today/ar-BBXMifm
890950929	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			CHN	CANTON	CHN								0	036	036	03	1	4.0	5	1	5	7.03296703296703	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205061500	http://www.wgil.com/event/old-fashioned-christmas-walk-2/
890950930	20191205	201912	2019	2019.9178	BUS	BUSINESS						BUS			CHN	CANTON	CHN								1	051	051	05	1	3.4	10	1	10	7.03296703296703	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205061500	http://www.wgil.com/event/old-fashioned-christmas-walk-2/
890950931	20191205	201912	2019	2019.9178	BUS	CORPORATION						BUS			GOV	GOVERNMENT						GOV			0	0841	084	08	2	7.0	10	1	10	0.57803468208092	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	20191205061500	https://allafrica.com/stories/201912050047.html
890950932	20191205	201912	2019	2019.9178	BUS	COMPANY						BUS			JUD	JUDGE						JUD			1	010	010	01	1	0.0	5	1	5	0	3	Ramsey County, Minnesota, United States	US	USMN	MN123	45.0333	-93.0835	659507	3	Ramsey County, Minnesota, United States	US	USMN		45.0333	-93.0835	659507	3	Ramsey County, Minnesota, United States	US	USMN		45.0333	-93.0835	659507	20191205061500	https://www.mprnews.org/story/2019/12/04/walmart-to-stop-selling-water-gremlin-products
890950933	20191205	201912	2019	2019.9178	BUS	CORPORATION						BUS			KEN	KENYA	KEN								0	036	036	03	1	4.0	4	1	4	0.57803468208092	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	20191205061500	https://allafrica.com/stories/201912050047.html
890950934	20191205	201912	2019	2019.9178	BUS	CORPORATION						BUS			KEN	KENYA	KEN								0	043	043	04	1	2.8	4	1	4	0.57803468208092	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	20191205061500	https://allafrica.com/stories/201912050047.html
