891171016	20191206	201912	2019	2019.9205											COP	PRISON						COP			1	190	190	19	4	-10.0	10	1	10	-5.09915014164306	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20191206023000	https://www.12news.com/article/news/local/arizona/whistleblower-says-gov-doug-ducey-is-being-lied-to-about-lewis-prison-locks-by-corrections-officials/75-b296c867-032b-4ba7-9bad-8cc7cd476723
891171017	20191206	201912	2019	2019.9205											CRM	CRIMINAL						CRM			0	112	112	11	3	-2.0	6	1	6	-6.8762278978389	0								3	Bucks County, Pennsylvania, United States	US	USPA		40.5004	-75.3749	1209173	3	Bucks County, Pennsylvania, United States	US	USPA		40.5004	-75.3749	1209173	20191206023000	https://www.theintell.com/news/20191205/warwick-man-accused-of-repeatedly-sending-anti-semitic-texts-to-jewish-man
891171018	20191206	201912	2019	2019.9205											CRM	ROBBER						CRM			1	190	190	19	4	-10.0	5	1	5	-10.9004739336493	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20191206023000	https://thehill.com/blogs/blog-briefing-room/news/473321-four-dead-after-florida-police-chase-shootout-report
891171019	20191206	201912	2019	2019.9205											CVL	RESIDENTS						CVL			0	036	036	03	1	4.0	10	1	10	1.82704019488428	0								3	Penn Central Mall, Iowa, United States	US	USIA		41.295	-92.6474	1970818	3	Penn Central Mall, Iowa, United States	US	USIA		41.295	-92.6474	1970818	20191206023000	https://www.oskaloosa.com/news/local_news/weekend-funcast-all-lit-up/article_ec832f5a-17a3-11ea-93f9-23bafd4faf13.html
891171020	20191206	201912	2019	2019.9205											CVL	NEIGHBOURHOOD						CVL			1	036	036	03	1	4.0	10	1	10	1.89035916824197	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20191206023000	https://www.ttgasia.com/2019/12/06/new-hotels-the-chow-kit-the-ritz-carlton-perth-and-more/
891171021	20191206	201912	2019	2019.9205											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	6	1	6	3.51239669421488	0								3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	20191206023000	https://www.king5.com/article/entertainment/television/programs/evening/childrens-museum-olympia-hands/281-7192b010-dd44-4948-acb3-55e53091f02e
891171022	20191206	201912	2019	2019.9205											CVL	VILLAGE						CVL			0	043	043	04	1	2.8	6	1	6	3.30222541277818	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191206023000	http://www.bjreview.com/./Lifestyle/201912/t20191202_800186507.html
891171023	20191206	201912	2019	2019.9205											CVL	VILLAGE						CVL			0	043	043	04	1	2.8	4	1	4	3.30222541277818	0								4	Zhu Ying, Jiangsu, China	CH	CH04	13151	32.9463	118.539	11424708	4	Zhu Ying, Jiangsu, China	CH	CH04	13151	32.9463	118.539	11424708	20191206023000	http://www.bjreview.com/./Lifestyle/201912/t20191202_800186507.html
891171024	20191206	201912	2019	2019.9205											CVL	COMMUNITY						CVL			1	112	112	11	3	-2.0	3	1	3	2.52100840336135	0								4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20191206023000	https://www.wctv.tv/content/news/New-TPD-Chief-Gilliam-receives-widespread-community-support-565855022.html
891171025	20191206	201912	2019	2019.9205											CVL	HUNTER						CVL			1	173	173	17	4	-5.0	6	1	6	-6.8762278978389	0								3	Bucks County, Pennsylvania, United States	US	USPA		40.5004	-75.3749	1209173	3	Bucks County, Pennsylvania, United States	US	USPA		40.5004	-75.3749	1209173	20191206023000	https://www.theintell.com/news/20191205/warwick-man-accused-of-repeatedly-sending-anti-semitic-texts-to-jewish-man
891171026	20191206	201912	2019	2019.9205											CVL	RESIDENTS						CVL			1	193	193	19	4	-10.0	6	1	6	-9.85915492957742	0								4	Charkhel, Federally Administered Tribal Areas, Pakistan	PK	PK01	3622	33.0611	69.5819	6047268	4	Charkhel, Federally Administered Tribal Areas, Pakistan	PK	PK01	3622	33.0611	69.5819	6047268	20191206023000	https://www.dawn.com/news/1520712/two-soldiers-martyred-in-north-waziristan-gun-battle
891171027	20191206	201912	2019	2019.9205											EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	4	1	4	1.90114068441064	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20191206023000	https://yourstory.com/2019/12/owl-conference-ela-foundation
891171028	20191206	201912	2019	2019.9205											EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	5	1	5	-3.6231884057971	0								4	Herut, HaMerkaz, Israel	IS	IS02	18311	32.2402	34.9158	-780133	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191206023000	https://torontosun.com/news/local-news/warmington-york-u-imposes-sanctions-after-protest-at-pro-israel-event
891171029	20191206	201912	2019	2019.9205											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	6	1	6	0.84889643463497	0								3	Logan Square, Illinois, United States	US	USIL		41.9234	-87.6992	1772729	3	Logan Square, Illinois, United States	US	USIL		41.9234	-87.6992	1772729	20191206023000	https://www.trumbulltimes.com/news/us/article/Heart-transplant-patient-dies-after-Chicago-14884657.php
891171030	20191206	201912	2019	2019.9205											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	5.74018126888217	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191206023000	https://www.longridgenews.co.uk/news/letter-from-the-national-lottery-apply-for-1-000-for-community-1-10139219
