890939550	20191205	201912	2019	2019.9178											CVL	PROPERTY OWNER						CVL			1	050	050	05	1	3.5	10	1	10	-0.426439232409381	0								0								0								20191205044500	https://www.wfmz.com/news/area/lehighvalley/easton-planning-commission-oks-final-plan-for-third-street-apartments/article_7f8550d0-1713-11ea-bc41-c389524cf9bd.html
890939551	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			0	112	112	11	3	-2.0	10	1	10	-4.27698574338086	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20191205044500	https://www.redding.com/story/news/local/2019/12/04/redding-homeless-idea-spurs-council-backlash-julie-personal/2590678001/
890939552	20191205	201912	2019	2019.9178											DNK	COPENHAGEN	DNK								1	043	043	04	1	2.8	10	1	10	2.51256281407035	0								0								0								20191205044500	https://lifestyle.inquirer.net/352373/score-designer-finds-at-the-noble-house-backroom-sale/
890939553	20191205	201912	2019	2019.9178											EDU	UNIVERSITY						EDU			0	040	040	04	1	1.0	4	1	4	-4.19447092469018	0								3	University Center, Montana, United States	US	USMT		46.8608	-113.983	1781457	3	University Center, Montana, United States	US	USMT		46.8608	-113.983	1781457	20191205044500	https://missoulian.com/news/local/griz-council-hears-lessons-on-issues-tolerance/article_22c1eef8-f1fb-57f3-9e2f-2775dead475f.html
890939554	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	-1.93236714975845	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20191205044500	http://ucsdguardian.org/2019/12/04/new-year-outdated-mental-health-services/
890939555	20191205	201912	2019	2019.9178											EDU	SCHOLAR						EDU			1	111	111	11	3	-2.0	6	1	6	-6.00522193211488	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205044500	http://www.daijiworld.com/news/newsDisplay.aspx?newsID=650286
890939556	20191205	201912	2019	2019.9178											EDUEDU	SCHOOL						EDU	EDU		1	043	043	04	1	2.8	10	1	10	2.67295597484276	0								0								0								20191205044500	https://lompocrecord.com/news/local/work-begins-on-massive-renovation-at-cabrillo-high-aquarium-new/article_1e8d43a3-943b-5d07-afd6-df4d480396e5.html
890939557	20191205	201912	2019	2019.9178											ELI	ACTOR						ELI			1	043	043	04	1	2.8	6	1	6	12.2767857142857	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205044500	https://www.thesundaily.my/style-life/entertainment/the-irishman-wins-best-film-at-the-national-board-of-review-GF1722392
890939558	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	4	1	4	-0.77881619937695	0								4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20191205044500	https://www.independent.co.uk/voices/jo-swinson-interview-andrew-neil-election-polls-lib-dem-boris-johnson-a9233311.html
890939559	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								1	025	025	02	1	-0.3	1	1	1	-0.77881619937695	0								4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20191205044500	https://www.independent.co.uk/voices/jo-swinson-interview-andrew-neil-election-polls-lib-dem-boris-johnson-a9233311.html
890939560	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	5	1	5	0	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205044500	https://www.newcivilengineer.com/latest/light-rail-schemes-benefit-4-2bn-conservative-pledge-05-12-2019/
890939561	20191205	201912	2019	2019.9178											GOV	MAYOR						GOV			0	020	020	02	1	3.0	10	1	10	-1.28755364806867	0								3	Staten Island, New York, United States	US	USNY		40.5834	-74.1496	1802959	3	Staten Island, New York, United States	US	USNY		40.5834	-74.1496	1802959	20191205044500	https://www.silive.com/news/2019/12/michael-bloomberg-says-country-in-need-of-new-president-during-visit-to-staten-island.html
890939562	20191205	201912	2019	2019.9178											GOV	PRESIDENT						GOV			0	030	030	03	1	4.0	10	2	10	-3.90048888313076	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205044500	https://www.reuters.com/article/us-china-huawei/huawei-appeals-against-u-s-ban-on-rural-carrier-customers-accessing-subsidies-idUSKBN1Y909K
890939563	20191205	201912	2019	2019.9178											GOV	GOVERNMENT						GOV			0	032	032	03	1	4.5	10	1	10	0.1937984496124	0								4	Ilorin, Kwara, Nigeria	NI	NI30	191168	8.5	4.55	-2012174	4	Ilorin, Kwara, Nigeria	NI	NI30	191168	8.5	4.55	-2012174	20191205044500	https://www.thisdaylive.com/index.php/2019/12/04/kwara-earmarks-n2bn-to-renovate-31-public-schools/
890939564	20191205	201912	2019	2019.9178											GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	4	1	4	0.67226890756302	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20191205044500	https://economictimes.indiatimes.com/news/politics-and-nation/njac-rte-could-make-it-to-rashtrapati-bhawan-museum-to-celebrate-work-done-by-presidents-of-india/articleshow/72376992.cms
890939565	20191205	201912	2019	2019.9178											GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	10	1	10	0.1937984496124	0								4	Ilorin, Kwara, Nigeria	NI	NI30	191168	8.5	4.55	-2012174	4	Ilorin, Kwara, Nigeria	NI	NI30	191168	8.5	4.55	-2012174	20191205044500	https://www.thisdaylive.com/index.php/2019/12/04/kwara-earmarks-n2bn-to-renovate-31-public-schools/
890939566	20191205	201912	2019	2019.9178											GOV	REGULATOR						GOV			0	0841	084	08	2	7.0	10	1	10	-1.34099616858237	0								0								0								20191205044500	https://www.tribuneindia.com/news/punjab/cabinet-approves-diluted-water-regulation-authority/870148.html
890939567	20191205	201912	2019	2019.9178											GOV	GOVERNMENT						GOV			0	100	100	10	3	-5.0	10	1	10	-9.5959595959596	0								4	Himachal, Uttaranchal, India	IN	IN39	70282	30	80	-2102615	4	Himachal, Uttaranchal, India	IN	IN39	70282	30	80	-2102615	20191205044500	https://www.tribuneindia.com/news/himachal/shanta-appalled-at-centre-s-silence/870192.html
890939568	20191205	201912	2019	2019.9178											GOV	GOVERNMENT						GOV			0	120	120	12	3	-4.0	10	1	10	0.1937984496124	0								4	Ilorin, Kwara, Nigeria	NI	NI30	191168	8.5	4.55	-2012174	4	Ilorin, Kwara, Nigeria	NI	NI30	191168	8.5	4.55	-2012174	20191205044500	https://www.thisdaylive.com/index.php/2019/12/04/kwara-earmarks-n2bn-to-renovate-31-public-schools/
890939569	20191205	201912	2019	2019.9178											GRC	GREECE	GRC								0	042	042	04	1	1.9	10	1	10	-4.75730499879256	0								4	Lesbos, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16725	39.1667	26.25	-822201	4	Lesbos, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16725	39.1667	26.25	-822201	20191205044500	https://www.hrw.org/news/2019/12/04/greece-camp-conditions-endanger-women-girls-0
890939570	20191205	201912	2019	2019.9178											GRC	GREECE	GRC								0	043	043	04	1	2.8	10	1	10	-4.75730499879256	0								4	Lesbos, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16725	39.1667	26.25	-822201	4	Lesbos, Perifereia Voreiou Aigaiou, Greece	GR	GR65	16725	39.1667	26.25	-822201	20191205044500	https://www.hrw.org/news/2019/12/04/greece-camp-conditions-endanger-women-girls-0
890939571	20191205	201912	2019	2019.9178											GRC	ATHENS	GRC								1	190	190	19	4	-10.0	10	1	10	-3.60934182590233	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20191205044500	https://www.athensnews.com/news/local/more-details-emerge-about-parking-lot-pedestrian-vehicle-accident/article_35974f32-16cd-11ea-9a5a-33c4de063e25.html
890939572	20191205	201912	2019	2019.9178											HLH	DOCTOR						HLH			0	046	046	04	1	7.0	5	1	5	-4.0447504302926	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20191205044500	https://www.rnz.co.nz/news/in-depth/404933/epilepsy-patients-angry-at-being-told-symptoms-all-in-their-heads
890939573	20191205	201912	2019	2019.9178											HLHJUD	HOSPITAL						HLH	JUD		0	040	040	04	1	1.0	10	1	10	-2.10876803551609	0								3	Trego County, Kansas, United States	US	USKS		38.9167	-99.8837	485058	3	Trego County, Kansas, United States	US	USKS		38.9167	-99.8837	485058	20191205044500	http://www.ctnewsonline.com/news/article_f6dac0a2-1646-11ea-98da-0f2fa665fcfe.html
890939574	20191205	201912	2019	2019.9178											HTI	HAITI	HTI								1	112	112	11	3	-2.0	4	1	4	-8.28729281767953	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20191205044500	https://www.silive.com/news/2019/12/report-former-si-cop-convicted-of-perjury-now-earns-a-six-figure-salary-with-nycha.html
890939575	20191205	201912	2019	2019.9178											IGOSEAASN	ASEAN	SEA	ASN				IGO			1	040	040	04	1	1.0	10	1	10	6.5843621399177	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205044500	http://bernama.com/en/news.php?id=1796526
890939576	20191205	201912	2019	2019.9178											IND	WEST BENGAL	IND								1	043	043	04	1	2.8	6	1	6	-5.1006711409396	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20191205044500	https://www.tribuneindia.com/news/punjab/expect-rs-2k-crore-gst-arrears-by-dec-18-fm/870140.html
890939577	20191205	201912	2019	2019.9178											IND	WEST BENGAL	IND								1	043	043	04	1	2.8	2	1	2	-5.1006711409396	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Puducherry, Pondicherry, India	IN	IN22	70228	11.93	79.83	-2108165	20191205044500	https://www.tribuneindia.com/news/punjab/expect-rs-2k-crore-gst-arrears-by-dec-18-fm/870140.html
890939578	20191205	201912	2019	2019.9178											IND	JAMMU AND KASHMIR	IND								1	124	124	12	3	-4.0	10	1	10	-1.94174757281553	0								0								0								20191205044500	https://www.tribuneindia.com/news/jammu-kashmir/net-restoration-assembly-poll-soon-l-g/870224.html
890939579	20191205	201912	2019	2019.9178											IND	HARYANA	IND								0	173	173	17	4	-5.0	4	1	4	-6.9672131147541	0								4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20191205044500	https://www.aljazeera.com/news/2019/12/wanted-indian-guru-resurfaces-announce-cosmic-country-191205032319372.html
890939580	20191205	201912	2019	2019.9178											INDGOV	NEW DELHI	IND					GOV			1	040	040	04	1	1.0	10	1	10	1.0498687664042	0								0								0								20191205044500	https://www.tribuneindia.com/news/jammu-kashmir/protection-of-land-jobs-ladakh-leaders-to-meet-pm-tomorrow/870233.html
890939581	20191205	201912	2019	2019.9178											IRN	IRAN	IRN								1	100	100	10	3	-5.0	4	1	2	-1.85873605947955	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205044500	https://www.clevelandjewishnews.com/jns/netanyahu-calls-on-pompeo-to-make-iranian-regime-totter-even/article_7eae3888-ab13-5891-8df2-3ae829ba493c.html
890939582	20191205	201912	2019	2019.9178											IRNGOV	IRANIAN	IRN					GOV			1	100	100	10	3	-5.0	12	1	6	-1.85873605947955	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205044500	https://www.clevelandjewishnews.com/jns/netanyahu-calls-on-pompeo-to-make-iranian-regime-totter-even/article_7eae3888-ab13-5891-8df2-3ae829ba493c.html
890939583	20191205	201912	2019	2019.9178											ISR	ISRAEL	ISR								1	040	040	04	1	1.0	4	1	4	-1.21951219512195	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20191205044500	https://www.dailymail.co.uk/news/article-7756395/After-20-years-Palestinian-mother-son-reunited-Egypt.html
890939584	20191205	201912	2019	2019.9178											ISR	ISRAELI	ISR								0	0841	084	08	2	7.0	10	1	10	-0.29498525073747	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20191205044500	http://formulaspy.com/f1/bottas-fastest-on-testing-day-one-as-ocon-returns-to-f1-action-66699
890939585	20191205	201912	2019	2019.9178											ITA	ITALIAN	ITA								1	040	040	04	1	1.0	2	1	2	3.76344086021505	0								4	Corniglia, Liguria, Italy	IT	IT08	18404	44.1167	9.7	-116246	4	Corniglia, Liguria, Italy	IT	IT08	18404	44.1167	9.7	-116246	20191205044500	https://www.whatsontv.co.uk/events/ginos-italian-express-itv-5-december-2019/
890939586	20191205	201912	2019	2019.9178											ITA	ITALY	ITA								1	042	042	04	1	1.9	1	1	1	3.76344086021505	0								4	Corniglia, Liguria, Italy	IT	IT08	18404	44.1167	9.7	-116246	4	Corniglia, Liguria, Italy	IT	IT08	18404	44.1167	9.7	-116246	20191205044500	https://www.whatsontv.co.uk/events/ginos-italian-express-itv-5-december-2019/
890939587	20191205	201912	2019	2019.9178											ITA	ITALY	ITA								1	043	043	04	1	2.8	2	1	2	3.76344086021505	0								4	Corniglia, Liguria, Italy	IT	IT08	18404	44.1167	9.7	-116246	4	Corniglia, Liguria, Italy	IT	IT08	18404	44.1167	9.7	-116246	20191205044500	https://www.whatsontv.co.uk/events/ginos-italian-express-itv-5-december-2019/
890939588	20191205	201912	2019	2019.9178											JUD	ADVOCATE						JUD			1	036	036	03	1	4.0	10	1	10	-1.14566284779051	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205044500	https://www.ammoland.com/2019/12/proposed-credit-card-gun-purchase-bill-could-evolve-into-confiscators-dream/
890939589	20191205	201912	2019	2019.9178											JUDJUD	SUPERIOR COURT						JUD	JUD		1	190	190	19	4	-10.0	10	1	10	-14.1414141414142	0								0								0								20191205044500	https://www.ksby.com/news/local-news/judge-upholds-murder-charge-against-shandon-stabbing-suspect
890939590	20191205	201912	2019	2019.9178											LAB	WORKER						LAB			1	040	040	04	1	1.0	6	1	6	-5.43478260869565	0								3	Western Regional Jail, West Virginia, United States	US	USWV		38.4186	-82.293	2634731	3	Western Regional Jail, West Virginia, United States	US	USWV		38.4186	-82.293	2634731	20191205044500	https://www.msn.com/en-us/news/us/update-victims-co-worker-helps-catch-alleged-thief/ar-BBXIQwz
890939591	20191205	201912	2019	2019.9178											LAB	WORKER						LAB			1	046	046	04	1	7.0	6	1	6	-5.43478260869565	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20191205044500	https://www.msn.com/en-us/news/us/update-victims-co-worker-helps-catch-alleged-thief/ar-BBXIQwz
890939592	20191205	201912	2019	2019.9178											LAB	UNIONS						LAB			0	051	051	05	1	3.4	5	1	5	-2.77161862527717	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205044500	https://www.greenleft.org.au/content/rights-workers-means-no-going-soft-hansonism
890939593	20191205	201912	2019	2019.9178											LAB	WORKER						LAB			0	112	112	11	3	-2.0	10	1	10	-5.10083036773428	0								0								0								20191205044500	https://www.khaleejtimes.com/legalview/20190908/10-uae-office/-rules-every-employee-/should-/remember-2-1-1-
890939594	20191205	201912	2019	2019.9178											LBN	LEBANON	LBN								1	040	040	04	1	1.0	10	1	10	0.83333333333333	0								4	Baabda, Mont-Liban, Lebanon	LE	LE05	18808	33.8339	35.5442	-801097	4	Baabda, Mont-Liban, Lebanon	LE	LE05	18808	33.8339	35.5442	-801097	20191205044500	https://ca.reuters.com/article/topNews/idCAKBN1Y821X
890939595	20191205	201912	2019	2019.9178											LBN	TYRE	LBN								1	042	042	04	1	1.9	10	1	10	2.77777777777777	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20191205044500	http://formulaspy.com/f1/ocons-first-day-back-was-very-exciting-66719
890939596	20191205	201912	2019	2019.9178											LBR	LIBERIA	LBR								0	173	173	17	4	-5.0	2	1	2	1.42348754448399	0								4	Paynesville, Montserrado, Liberia	LI	LI14	147290	6.27556	-10.7178	-2134449	4	Paynesville, Montserrado, Liberia	LI	LI14	147290	6.27556	-10.7178	-2134449	20191205044500	http://frontpageafricaonline.com/news/ul-alumni-association-vice-president-expects-massive-turnout-on-homecoming-day/
890939597	20191205	201912	2019	2019.9178											LEG	CHAMBER						LEG			0	013	013	01	1	0.4	5	1	5	0.970873786407763	0								3	Springfield, New York, United States	US	USNY	NY077	42.8362	-74.8535	966096	3	Springfield, New York, United States	US	USNY	NY077	42.8362	-74.8535	966096	20191205044500	https://www.amherstbulletin.com/Valley-Flyer-marketing-begins-31005284
890939598	20191205	201912	2019	2019.9178											LEG	REPRESENTATIVES						LEG			0	014	014	01	1	0.0	1	1	1	0.970873786407763	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205044500	https://www.amherstbulletin.com/Valley-Flyer-marketing-begins-31005284
890939599	20191205	201912	2019	2019.9178											LEG	REPRESENTATIVES						LEG			0	014	014	01	1	0.0	3	1	3	0.970873786407763	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20191205044500	https://www.amherstbulletin.com/Valley-Flyer-marketing-begins-31005284
890939600	20191205	201912	2019	2019.9178											LEG	SENATE						LEG			0	0231	023	02	1	3.4	6	1	6	2.35756385068762	0								4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20191205044500	https://www.dailytrust.com.ng/constitutional-amendment-begins-january-lawan.html
890939601	20191205	201912	2019	2019.9178											LEG	REPRESENTATIVES						LEG			1	040	040	04	1	1.0	10	1	10	1.26582278481012	0								1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	20191205044500	https://www.kuam.com/story/41408798/army-reserve-medical-mission-planned-for-next-june
890939602	20191205	201912	2019	2019.9178											LEG	CONGRESS						LEG			1	043	043	04	1	2.8	5	1	5	-1.88235294117647	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20191205044500	https://www.timesnownews.com/india/article/karnataka-bypolls-live-updates-voting-in-15-assembly-constituencies-in-karnataka/523230
890939603	20191205	201912	2019	2019.9178											LEG	LEGISLATURE						LEG			1	043	043	04	1	2.8	10	1	10	1.72413793103448	0								4	Yiwu, Zhejiang, China	CH	CH02	13319	30.14	119.397	11019036	1	Malaysia	MY	MY		2.5	112.5	MY	20191205044500	http://www.xinhuanet.com/english/2019-12/05/c_138607272.htm
890939604	20191205	201912	2019	2019.9178											LEG	CHAMBER						LEG			1	043	043	04	1	2.8	5	1	5	-0.5089058524173	0								4	House Of Lords, New South Wales, Australia	AS	AS02	5096	-33.2985	148.451	11363810	4	House Of Lords, New South Wales, Australia	AS	AS02	5096	-33.2985	148.451	11363810	20191205044500	https://www.conservativewoman.co.uk/abolish-the-reformed-lords-no-re-reform-it/
890939605	20191205	201912	2019	2019.9178											LEG	SENATE						LEG			0	051	051	05	1	3.4	6	1	6	2.35756385068762	0								4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20191205044500	https://www.dailytrust.com.ng/constitutional-amendment-begins-january-lawan.html
